Customer ID,Total_Revenue,Total_Orders,CLV,CLV_Segment
12995.0,211.32,1,211.32,Low Value
12996.0,355.5,1,355.5,Medium Value
12997.0,2110.91,8,2110.91,High Value
12998.0,920.08,3,920.08,High Value
12999.0,455.88,3,455.88,Medium Value
13000.0,1032.5,4,1032.5,High Value
13001.0,24172.100000000002,33,24172.100000000002,VIP
13002.0,414.13,3,414.13,Medium Value
13003.0,149.05,3,149.05,Low Value
13004.0,11650.85,36,11650.85,VIP
13005.0,999.68,4,999.68,High Value
13006.0,81.57,1,81.57,Low Value
13007.0,175.25,1,175.25,Low Value
13008.0,612.13,3,612.13,Medium Value
13009.0,234.0,1,234.0,Low Value
13010.0,330.12,2,330.12,Low Value
13011.0,101.10000000000001,1,101.10000000000001,Low Value
13012.0,2972.83,11,2972.83,VIP
13013.0,12625.77,29,12625.77,VIP
13014.0,5381.08,11,5381.08,VIP
13015.0,6586.42,11,6586.42,VIP
13016.0,789.89,3,789.89,Medium Value
13017.0,204.0,1,204.0,Low Value
13018.0,9763.16,35,9763.16,VIP
13019.0,1229.95,6,1229.95,High Value
13020.0,618.96,2,618.96,Medium Value
13021.0,4887.24,17,4887.24,VIP
13022.0,65.3,1,65.3,Low Value
13023.0,1449.03,3,1449.03,High Value
13024.0,555.87,2,555.87,Medium Value
13025.0,323.39,1,323.39,Low Value
13026.0,1733.08,9,1733.08,High Value
13027.0,17335.2,19,17335.2,VIP
13028.0,661.3199999999999,2,661.3199999999999,Medium Value
13029.0,1927.3,5,1927.3,High Value
13030.0,1227.22,2,1227.22,High Value
13031.0,3419.27,5,3419.27,VIP
13032.0,2843.55,9,2843.55,VIP
13033.0,220.55,2,220.55,Low Value
13034.0,922.68,3,922.68,High Value
13035.0,1364.2,3,1364.2,High Value
13036.0,307.1,1,307.1,Low Value
13037.0,3914.9500000000003,12,3914.9500000000003,VIP
13038.0,908.46,3,908.46,High Value
13039.0,1010.73,4,1010.73,High Value
13040.0,676.99,2,676.99,Medium Value
13041.0,799.13,4,799.13,Medium Value
13042.0,1556.54,3,1556.54,High Value
13043.0,516.42,1,516.42,Medium Value
13044.0,4853.9,11,4853.9,VIP
13045.0,808.9200000000001,3,808.9200000000001,Medium Value
13046.0,949.25,3,949.25,High Value
13047.0,8795.16,24,8795.16,VIP
13048.0,4084.21,9,4084.21,VIP
13049.0,1408.24,4,1408.24,High Value
13050.0,12344.53,35,12344.53,VIP
13051.0,155.8,2,155.8,Low Value
13052.0,3168.53,7,3168.53,VIP
13053.0,127.65,1,127.65,Low Value
13055.0,2321.11,4,2321.11,VIP
13056.0,209.48,1,209.48,Low Value
13057.0,722.09,3,722.09,Medium Value
13058.0,271.40000000000003,3,271.40000000000003,Low Value
13059.0,2303.17,10,2303.17,High Value
13060.0,307.53000000000003,1,307.53000000000003,Low Value
13061.0,248.61,1,248.61,Low Value
13062.0,346.98,1,346.98,Low Value
13063.0,188.4,1,188.4,Low Value
13064.0,1680.74,6,1680.74,High Value
13065.0,1260.91,5,1260.91,High Value
13066.0,470.8,2,470.8,Medium Value
13067.0,508.51,3,508.51,Medium Value
13068.0,344.0,2,344.0,Low Value
13069.0,9683.13,38,9683.13,VIP
13070.0,751.7,4,751.7,Medium Value
13071.0,129.22,1,129.22,Low Value
13072.0,177.15,1,177.15,Low Value
13073.0,418.08,2,418.08,Medium Value
13074.0,1378.74,4,1378.74,High Value
13075.0,919.61,1,919.61,High Value
13076.0,135.4,1,135.4,Low Value
13077.0,3064.67,11,3064.67,VIP
13078.0,29532.45,57,29532.45,VIP
13079.0,419.18,6,419.18,Medium Value
13080.0,280.73,4,280.73,Low Value
13081.0,59205.15,28,59205.15,VIP
13082.0,7335.75,21,7335.75,VIP
13083.0,395.43,3,395.43,Medium Value
13084.0,122.39999999999999,1,122.39999999999999,Low Value
13085.0,2433.28,8,2433.28,VIP
13086.0,439.33000000000004,1,439.33000000000004,Medium Value
13087.0,313.64,1,313.64,Low Value
13088.0,236.11,1,236.11,Low Value
13089.0,116737.86,203,116737.86,VIP
13090.0,14103.09,24,14103.09,VIP
13091.0,2321.82,3,2321.82,VIP
13092.0,2140.28,12,2140.28,High Value
13093.0,54943.65,55,54943.65,VIP
13094.0,2433.1200000000003,13,2433.1200000000003,VIP
13095.0,74.39999999999999,1,74.39999999999999,Low Value
13096.0,419.7000000000001,1,419.7000000000001,Medium Value
13097.0,13389.22,28,13389.22,VIP
13098.0,28882.44,28,28882.44,VIP
13099.0,207.36,1,207.36,Low Value
13101.0,695.4,4,695.4,Medium Value
13102.0,11696.92,37,11696.92,VIP
13103.0,709.64,3,709.64,Medium Value
13104.0,1709.1,9,1709.1,High Value
13105.0,72.0,1,72.0,Low Value
13106.0,603.46,2,603.46,Medium Value
13107.0,5253.07,9,5253.07,VIP
13108.0,1098.52,2,1098.52,High Value
13109.0,1134.03,3,1134.03,High Value
13110.0,2957.4700000000003,12,2957.4700000000003,VIP
13111.0,321.88000000000005,1,321.88000000000005,Low Value
13112.0,20.599999999999998,1,20.599999999999998,Low Value
13113.0,18625.73,37,18625.73,VIP
13114.0,234.38,1,234.38,Low Value
13115.0,5494.7,10,5494.7,VIP
13116.0,501.14,1,501.14,Medium Value
13117.0,2643.81,18,2643.81,VIP
13118.0,2415.41,9,2415.41,VIP
13119.0,134.9,1,134.9,Low Value
13120.0,30.6,1,30.6,Low Value
13121.0,283.73,1,283.73,Low Value
13122.0,922.39,2,922.39,High Value
13123.0,506.75,2,506.75,Medium Value
13124.0,4782.45,4,4782.45,VIP
13125.0,158.57,1,158.57,Low Value
13126.0,3998.25,13,3998.25,VIP
13127.0,259.17,1,259.17,Low Value
13128.0,263.5,1,263.5,Low Value
13129.0,233.25,2,233.25,Low Value
13130.0,64.0,1,64.0,Low Value
13131.0,3313.77,7,3313.77,VIP
13132.0,77.3,1,77.3,Low Value
13133.0,200.45,3,200.45,Low Value
13134.0,2475.23,6,2475.23,VIP
13135.0,3371.45,2,3371.45,VIP
13136.0,6274.56,13,6274.56,VIP
13137.0,7712.7,16,7712.7,VIP
13138.0,1467.24,7,1467.24,High Value
13139.0,8202.98,8,8202.98,VIP
13140.0,1215.68,5,1215.68,High Value
13141.0,7668.58,17,7668.58,VIP
13142.0,307.09000000000003,1,307.09000000000003,Low Value
13143.0,405.1,1,405.1,Medium Value
13144.0,135.35,2,135.35,Low Value
13145.0,1423.52,7,1423.52,High Value
13146.0,228.91,1,228.91,Low Value
13147.0,712.8,4,712.8,Medium Value
13148.0,8621.81,26,8621.81,VIP
13149.0,1676.06,4,1676.06,High Value
13150.0,449.96999999999997,3,449.96999999999997,Medium Value
13151.0,2580.7400000000002,3,2580.7400000000002,VIP
13152.0,2146.38,7,2146.38,High Value
13153.0,486.22,1,486.22,Medium Value
13154.0,1624.84,3,1624.84,High Value
13155.0,1750.18,6,1750.18,High Value
13156.0,1586.54,3,1586.54,High Value
13157.0,5687.36,9,5687.36,VIP
13158.0,1508.18,5,1508.18,High Value
13159.0,1437.85,4,1437.85,High Value
13160.0,91.8,1,91.8,Low Value
13161.0,478.88,2,478.88,Medium Value
13162.0,9275.49,16,9275.49,VIP
13163.0,17.65,1,17.65,Low Value
13164.0,372.2,2,372.2,Medium Value
13165.0,1451.1599999999999,3,1451.1599999999999,High Value
13166.0,884.18,2,884.18,Medium Value
13167.0,1125.15,5,1125.15,High Value
13168.0,1875.31,5,1875.31,High Value
13169.0,840.08,3,840.08,Medium Value
13170.0,116.00999999999999,1,116.00999999999999,Low Value
13171.0,468.41,3,468.41,Medium Value
13172.0,69.6,1,69.6,Low Value
13173.0,2639.35,11,2639.35,VIP
13174.0,9494.84,12,9494.84,VIP
13175.0,831.45,2,831.45,Medium Value
13176.0,492.84,1,492.84,Medium Value
13177.0,512.2,2,512.2,Medium Value
13178.0,14059.19,21,14059.19,VIP
13179.0,572.3100000000001,1,572.3100000000001,Medium Value
13180.0,86.10000000000001,1,86.10000000000001,Low Value
13181.0,359.69,1,359.69,Medium Value
13182.0,121.18,1,121.18,Low Value
13183.0,7036.18,15,7036.18,VIP
13184.0,1701.29,10,1701.29,High Value
13185.0,71.4,1,71.4,Low Value
13186.0,1575.89,3,1575.89,High Value
13187.0,367.01,4,367.01,Medium Value
13188.0,114.6,1,114.6,Low Value
13189.0,260.68,2,260.68,Low Value
13190.0,570.66,3,570.66,Medium Value
13191.0,164.69,1,164.69,Low Value
13192.0,2558.58,6,2558.58,VIP
13193.0,117.88,1,117.88,Low Value
13194.0,472.78,2,472.78,Medium Value
13195.0,172.38,1,172.38,Low Value
13196.0,3068.84,7,3068.84,VIP
13197.0,373.01000000000005,1,373.01000000000005,Medium Value
13198.0,4974.2300000000005,8,4974.2300000000005,VIP
13199.0,16432.89,67,16432.89,VIP
13200.0,870.09,4,870.09,Medium Value
13201.0,1240.61,4,1240.61,High Value
13202.0,1580.3,7,1580.3,High Value
13203.0,2648.25,10,2648.25,VIP
13204.0,966.6600000000001,1,966.6600000000001,High Value
13205.0,2803.2,1,2803.2,VIP
13206.0,8377.32,13,8377.32,VIP
13207.0,535.86,4,535.86,Medium Value
13208.0,1988.5,9,1988.5,High Value
13209.0,8509.51,13,8509.51,VIP
13210.0,353.48,1,353.48,Medium Value
13211.0,2729.32,10,2729.32,VIP
13212.0,788.08,3,788.08,Medium Value
13213.0,3851.52,11,3851.52,VIP
13214.0,3264.23,7,3264.23,VIP
13215.0,81.6,1,81.6,Low Value
13216.0,333.74,1,333.74,Low Value
13217.0,666.48,4,666.48,Medium Value
13218.0,62.64,1,62.64,Low Value
13219.0,76.23,1,76.23,Low Value
13220.0,1336.0900000000001,5,1336.0900000000001,High Value
13221.0,847.41,2,847.41,Medium Value
13222.0,88.5,1,88.5,Low Value
13223.0,969.12,6,969.12,High Value
13224.0,2155.95,2,2155.95,High Value
13225.0,16260.07,16,16260.07,VIP
13226.0,312.46,2,312.46,Low Value
13227.0,257.7,1,257.7,Low Value
13228.0,358.0,1,358.0,Medium Value
13229.0,160.95,1,160.95,Low Value
13230.0,6360.78,30,6360.78,VIP
13232.0,1357.6,7,1357.6,High Value
13233.0,1176.46,4,1176.46,High Value
13234.0,356.95,2,356.95,Medium Value
13235.0,1031.07,1,1031.07,High Value
13236.0,744.85,2,744.85,Medium Value
13237.0,643.0,1,643.0,Medium Value
13238.0,1006.63,6,1006.63,High Value
13239.0,1594.69,5,1594.69,High Value
13240.0,1738.52,8,1738.52,High Value
13241.0,115.58,1,115.58,Low Value
13242.0,699.4,7,699.4,Medium Value
13243.0,1278.04,5,1278.04,High Value
13244.0,121.74000000000001,1,121.74000000000001,Low Value
13245.0,989.22,2,989.22,High Value
13246.0,3387.43,11,3387.43,VIP
13247.0,501.12,4,501.12,Medium Value
13248.0,465.68,2,465.68,Medium Value
13249.0,1608.9299999999998,9,1608.9299999999998,High Value
13250.0,256.04,2,256.04,Low Value
13251.0,252.68,1,252.68,Low Value
13252.0,399.3,2,399.3,Medium Value
13253.0,2951.11,4,2951.11,VIP
13254.0,51.41,1,51.41,Low Value
13255.0,904.46,3,904.46,High Value
13257.0,149.75,1,149.75,Low Value
13258.0,1035.18,5,1035.18,High Value
13259.0,1433.38,9,1433.38,High Value
13260.0,557.62,1,557.62,Medium Value
13261.0,944.1,2,944.1,High Value
13262.0,573.45,3,573.45,Medium Value
13263.0,8704.69,39,8704.69,VIP
13264.0,722.5600000000001,1,722.5600000000001,Medium Value
13265.0,2107.66,5,2107.66,High Value
13266.0,6135.04,19,6135.04,VIP
13267.0,9758.26,36,9758.26,VIP
13268.0,3214.69,11,3214.69,VIP
13269.0,8891.7,28,8891.7,VIP
13270.0,1180.0,1,1180.0,High Value
13271.0,217.38,1,217.38,Low Value
13272.0,276.56,2,276.56,Low Value
13273.0,138.98,1,138.98,Low Value
13274.0,360.85,1,360.85,Medium Value
13275.0,241.66,2,241.66,Low Value
13276.0,1939.26,5,1939.26,High Value
13277.0,523.3,7,523.3,Medium Value
13278.0,1435.85,4,1435.85,High Value
13279.0,137.75,1,137.75,Low Value
13280.0,2322.63,7,2322.63,VIP
13281.0,350.85,1,350.85,Medium Value
13282.0,1313.19,4,1313.19,High Value
13283.0,373.36,4,373.36,Medium Value
13284.0,201.19,1,201.19,Low Value
13285.0,3364.59,6,3364.59,VIP
13286.0,734.91,1,734.91,Medium Value
13287.0,781.59,3,781.59,Medium Value
13288.0,927.61,5,927.61,High Value
13289.0,307.95,1,307.95,Low Value
13290.0,208.63,1,208.63,Low Value
13291.0,3320.84,11,3320.84,VIP
13292.0,994.51,5,994.51,High Value
13293.0,1192.94,6,1192.94,High Value
13294.0,1689.53,3,1689.53,High Value
13295.0,1101.97,4,1101.97,High Value
13296.0,792.51,6,792.51,Medium Value
13297.0,4368.62,7,4368.62,VIP
13298.0,360.0,1,360.0,Medium Value
13299.0,1218.7,3,1218.7,High Value
13300.0,1285.51,3,1285.51,High Value
13301.0,618.09,4,618.09,Medium Value
13302.0,159.2,2,159.2,Low Value
13303.0,61.72,1,61.72,Low Value
13304.0,1217.99,4,1217.99,High Value
13305.0,3754.71,16,3754.71,VIP
13306.0,53.65,1,53.65,Low Value
13307.0,273.34,3,273.34,Low Value
13308.0,1670.3700000000001,4,1670.3700000000001,High Value
13309.0,1706.3700000000001,6,1706.3700000000001,High Value
13310.0,1541.2,5,1541.2,High Value
13311.0,598.57,2,598.57,Medium Value
13312.0,124.75,1,124.75,Low Value
13313.0,3445.32,12,3445.32,VIP
13314.0,775.94,3,775.94,Medium Value
13315.0,310.26000000000005,1,310.26000000000005,Low Value
13316.0,13191.57,10,13191.57,VIP
13317.0,6486.091,19,6486.091,VIP
13318.0,640.76,3,640.76,Medium Value
13319.0,22082.5,58,22082.5,VIP
13320.0,2228.1,6,2228.1,High Value
13321.0,567.36,2,567.36,Medium Value
13322.0,199.48000000000002,1,199.48000000000002,Low Value
13323.0,787.85,5,787.85,Medium Value
13324.0,10513.47,18,10513.47,VIP
13325.0,675.3,1,675.3,Medium Value
13326.0,281.76,1,281.76,Low Value
13327.0,9879.48,20,9879.48,VIP
13328.0,1308.48,1,1308.48,High Value
13329.0,5112.97,8,5112.97,VIP
13330.0,2806.18,6,2806.18,VIP
13331.0,262.4,1,262.4,Low Value
13332.0,350.90000000000003,1,350.90000000000003,Medium Value
13333.0,1015.74,3,1015.74,High Value
13334.0,6263.75,5,6263.75,VIP
13336.0,795.12,1,795.12,Medium Value
13337.0,1575.26,1,1575.26,High Value
13338.0,2445.62,4,2445.62,VIP
13339.0,860.12,1,860.12,Medium Value
13340.0,22100.56,12,22100.56,VIP
13341.0,775.85,1,775.85,Medium Value
13343.0,353.43,1,353.43,Medium Value
13344.0,2543.7200000000003,3,2543.7200000000003,VIP
13345.0,389.5,1,389.5,Medium Value
13346.0,299.4,6,299.4,Low Value
13347.0,341.36,1,341.36,Low Value
13348.0,233.76000000000002,1,233.76000000000002,Low Value
13349.0,247.32,1,247.32,Low Value
13350.0,979.12,2,979.12,High Value
13351.0,373.94,1,373.94,Medium Value
13352.0,397.98,1,397.98,Medium Value
13354.0,743.53,1,743.53,Medium Value
13355.0,674.7,1,674.7,Medium Value
13356.0,768.24,1,768.24,Medium Value
13357.0,3838.36,5,3838.36,VIP
13358.0,439.03000000000003,1,439.03000000000003,Medium Value
13359.0,1043.31,2,1043.31,High Value
13360.0,1553.65,4,1553.65,High Value
13361.0,1450.5,2,1450.5,High Value
13362.0,5394.07,7,5394.07,VIP
13363.0,1723.8600000000001,3,1723.8600000000001,High Value
13364.0,134.96,1,134.96,Low Value
13365.0,2225.37,2,2225.37,High Value
13366.0,56.16,1,56.16,Low Value
13367.0,510.2,1,510.2,Medium Value
13368.0,1121.5,4,1121.5,High Value
13369.0,616.5600000000001,1,616.5600000000001,Medium Value
13370.0,1509.74,1,1509.74,High Value
13371.0,2297.66,2,2297.66,High Value
13372.0,378.64,1,378.64,Medium Value
13373.0,7587.1900000000005,6,7587.1900000000005,VIP
13374.0,422.8,2,422.8,Medium Value
13375.0,1792.23,2,1792.23,High Value
13376.0,1019.76,3,1019.76,High Value
13377.0,1552.88,2,1552.88,High Value
13379.0,572.56,3,572.56,Medium Value
13380.0,62.4,1,62.4,Low Value
13381.0,8224.37,12,8224.37,VIP
13382.0,1387.58,5,1387.58,High Value
13383.0,305.28000000000003,1,305.28000000000003,Low Value
13384.0,6680.83,11,6680.83,VIP
13385.0,534.57,1,534.57,Medium Value
13386.0,835.46,2,835.46,Medium Value
13387.0,189.44,1,189.44,Low Value
13388.0,1185.65,3,1185.65,High Value
13389.0,797.96,3,797.96,Medium Value
13390.0,544.08,1,544.08,Medium Value
13391.0,59.8,1,59.8,Low Value
13392.0,91.14,1,91.14,Low Value
13393.0,1131.45,4,1131.45,High Value
13394.0,6621.7,19,6621.7,VIP
13395.0,1180.23,3,1180.23,High Value
13396.0,1360.99,2,1360.99,High Value
13397.0,3191.87,10,3191.87,VIP
13398.0,670.34,2,670.34,Medium Value
13399.0,275.4,3,275.4,Low Value
13400.0,310.83,1,310.83,Low Value
13402.0,1535.13,4,1535.13,High Value
13403.0,229.5,3,229.5,Low Value
13404.0,252.49,2,252.49,Low Value
13405.0,1213.811,6,1213.811,High Value
13406.0,568.92,2,568.92,Medium Value
13407.0,2244.7,3,2244.7,High Value
13408.0,51733.462,106,51733.462,VIP
13410.0,2201.96,9,2201.96,High Value
13411.0,213.55,1,213.55,Low Value
13412.0,487.35,1,487.35,Medium Value
13413.0,429.44,6,429.44,Medium Value
13414.0,2494.14,6,2494.14,VIP
13415.0,800.67,4,800.67,Medium Value
13416.0,940.8000000000001,3,940.8000000000001,High Value
13417.0,1669.49,6,1669.49,High Value
13418.0,12233.6,31,12233.6,VIP
13419.0,221.06,1,221.06,Low Value
13420.0,159.85,2,159.85,Low Value
13421.0,4103.12,8,4103.12,VIP
13422.0,2626.3,1,2626.3,VIP
13423.0,217.03,1,217.03,Low Value
13424.0,572.77,1,572.77,Medium Value
13425.0,3403.63,5,3403.63,VIP
13426.0,8167.38,22,8167.38,VIP
13427.0,1006.53,6,1006.53,High Value
13428.0,499.98,3,499.98,Medium Value
13429.0,1006.8,4,1006.8,High Value
13430.0,679.45,2,679.45,Medium Value
13431.0,3316.2400000000002,8,3316.2400000000002,VIP
13432.0,439.1,2,439.1,Medium Value
13433.0,658.32,4,658.32,Medium Value
13434.0,1666.8600000000001,5,1666.8600000000001,High Value
13435.0,4475.2300000000005,9,4475.2300000000005,VIP
13436.0,196.89,1,196.89,Low Value
13437.0,3408.06,7,3408.06,VIP
13438.0,46.5,1,46.5,Low Value
13439.0,986.61,3,986.61,High Value
13440.0,1295.25,7,1295.25,High Value
13441.0,720.9,2,720.9,Medium Value
13442.0,419.87,3,419.87,Medium Value
13443.0,1280.16,6,1280.16,High Value
13444.0,631.68,2,631.68,Medium Value
13445.0,241.89999999999998,1,241.89999999999998,Low Value
13446.0,3881.89,11,3881.89,VIP
13447.0,1129.14,3,1129.14,High Value
13448.0,9240.87,13,9240.87,VIP
13449.0,291.88,1,291.88,Low Value
13450.0,4120.04,13,4120.04,VIP
13451.0,7190.92,11,7190.92,VIP
13452.0,729.8,3,729.8,Medium Value
13453.0,781.69,3,781.69,Medium Value
13454.0,219.87,1,219.87,Low Value
13455.0,2905.93,6,2905.93,VIP
13456.0,1766.72,6,1766.72,High Value
13457.0,148.22,2,148.22,Low Value
13458.0,11959.27,16,11959.27,VIP
13459.0,1160.41,2,1160.41,High Value
13460.0,183.44,2,183.44,Low Value
13461.0,4160.0,6,4160.0,VIP
13462.0,1153.8500000000001,5,1153.8500000000001,High Value
13464.0,3097.64,6,3097.64,VIP
13465.0,931.12,2,931.12,High Value
13466.0,1013.35,5,1013.35,High Value
13467.0,1083.71,2,1083.71,High Value
13468.0,13390.51,72,13390.51,VIP
13469.0,82.4,1,82.4,Low Value
13470.0,165.0,2,165.0,Low Value
13471.0,2531.58,4,2531.58,VIP
13472.0,592.24,2,592.24,Medium Value
13473.0,2657.76,8,2657.76,VIP
13474.0,663.79,3,663.79,Medium Value
13475.0,1431.78,4,1431.78,High Value
13476.0,2061.4700000000003,5,2061.4700000000003,High Value
13477.0,2834.17,11,2834.17,VIP
13478.0,2215.78,5,2215.78,High Value
13479.0,851.37,4,851.37,Medium Value
13480.0,627.82,2,627.82,Medium Value
13481.0,3830.84,11,3830.84,VIP
13482.0,336.09,2,336.09,Low Value
13483.0,140.34,1,140.34,Low Value
13484.0,790.72,3,790.72,Medium Value
13485.0,3019.2200000000003,11,3019.2200000000003,VIP
13486.0,1122.41,3,1122.41,High Value
13487.0,846.87,5,846.87,Medium Value
13488.0,15587.880000000001,23,15587.880000000001,VIP
13489.0,449.52,4,449.52,Medium Value
13490.0,154.25,1,154.25,Low Value
13491.0,4566.56,27,4566.56,VIP
13492.0,1269.84,3,1269.84,High Value
13493.0,618.63,2,618.63,Medium Value
13494.0,316.26000000000005,1,316.26000000000005,Low Value
13495.0,5374.26,10,5374.26,VIP
13496.0,653.33,2,653.33,Medium Value
13497.0,1320.3300000000002,6,1320.3300000000002,High Value
13498.0,327.38,1,327.38,Low Value
13499.0,1159.1100000000001,5,1159.1100000000001,High Value
13500.0,1466.3,4,1466.3,High Value
13501.0,2885.11,3,2885.11,VIP
13502.0,780.5,5,780.5,Medium Value
13503.0,1905.39,6,1905.39,High Value
13504.0,295.93,1,295.93,Low Value
13505.0,4393.63,4,4393.63,VIP
13506.0,1639.2,5,1639.2,High Value
13507.0,2479.16,4,2479.16,VIP
13508.0,287.05,2,287.05,Low Value
13509.0,1114.72,8,1114.72,High Value
13510.0,4558.29,11,4558.29,VIP
13511.0,282.76,1,282.76,Low Value
13512.0,713.39,4,713.39,Medium Value
13513.0,824.59,3,824.59,Medium Value
13514.0,815.9000000000001,4,815.9000000000001,Medium Value
13515.0,1265.82,6,1265.82,High Value
13516.0,1685.26,4,1685.26,High Value
13517.0,2128.42,3,2128.42,High Value
13518.0,659.44,1,659.44,Medium Value
13519.0,343.21,2,343.21,Low Value
13520.0,6909.4,11,6909.4,VIP
13521.0,1093.65,3,1093.65,High Value
13522.0,125.80000000000001,1,125.80000000000001,Low Value
13523.0,5101.52,6,5101.52,VIP
13524.0,680.1800000000001,5,680.1800000000001,Medium Value
13525.0,628.78,2,628.78,Medium Value
13526.0,1182.0,2,1182.0,High Value
13527.0,4683.74,13,4683.74,VIP
13529.0,307.76,2,307.76,Low Value
13530.0,402.98,1,402.98,Medium Value
13531.0,1738.52,6,1738.52,High Value
13532.0,210.31,1,210.31,Low Value
13533.0,270.79,3,270.79,Low Value
13534.0,7720.900000000001,36,7720.900000000001,VIP
13535.0,89.5,1,89.5,Low Value
13536.0,3448.29,7,3448.29,VIP
13537.0,717.85,2,717.85,Medium Value
13538.0,3112.73,12,3112.73,VIP
13539.0,1569.36,7,1569.36,High Value
13540.0,632.39,3,632.39,Medium Value
13541.0,785.25,2,785.25,Medium Value
13542.0,4006.17,17,4006.17,VIP
13543.0,1439.61,2,1439.61,High Value
13544.0,829.0,6,829.0,Medium Value
13545.0,374.64,2,374.64,Medium Value
13546.0,1092.14,5,1092.14,High Value
13547.0,175.53,1,175.53,Low Value
13548.0,908.99,3,908.99,High Value
13549.0,1005.8000000000001,8,1005.8000000000001,High Value
13550.0,349.51,1,349.51,Medium Value
13551.0,244.2,2,244.2,Low Value
13552.0,6978.92,22,6978.92,VIP
13553.0,517.8,1,517.8,Medium Value
13554.0,1638.28,7,1638.28,High Value
13555.0,8999.19,13,8999.19,VIP
13556.0,200.82,2,200.82,Low Value
13557.0,3032.26,13,3032.26,VIP
13558.0,605.06,4,605.06,Medium Value
13559.0,990.0,2,990.0,High Value
13560.0,174.37,1,174.37,Low Value
13561.0,1820.72,11,1820.72,High Value
13562.0,4838.18,8,4838.18,VIP
13563.0,777.53,2,777.53,Medium Value
13564.0,17249.55,37,17249.55,VIP
13565.0,414.8,3,414.8,Medium Value
13566.0,1708.1200000000001,5,1708.1200000000001,High Value
13567.0,1083.69,4,1083.69,High Value
13568.0,192.85,1,192.85,Low Value
13569.0,893.78,4,893.78,Medium Value
13570.0,239.49,1,239.49,Low Value
13571.0,4546.54,26,4546.54,VIP
13572.0,1384.25,1,1384.25,High Value
13573.0,916.47,6,916.47,High Value
13574.0,421.25,1,421.25,Medium Value
13575.0,732.07,5,732.07,Medium Value
13576.0,11551.74,28,11551.74,VIP
13577.0,3489.28,11,3489.28,VIP
13578.0,147.66,1,147.66,Low Value
13579.0,1539.04,5,1539.04,High Value
13580.0,107.75,1,107.75,Low Value
13581.0,280.53000000000003,2,280.53000000000003,Low Value
13582.0,241.68,2,241.68,Low Value
13583.0,1445.031,2,1445.031,High Value
13584.0,392.45,3,392.45,Medium Value
13585.0,684.54,3,684.54,Medium Value
13586.0,131.53,1,131.53,Low Value
13587.0,1673.5,4,1673.5,High Value
13588.0,2478.95,9,2478.95,VIP
13589.0,1120.74,6,1120.74,High Value
13590.0,6349.59,18,6349.59,VIP
13591.0,2093.94,7,2093.94,High Value
13592.0,247.95999999999998,4,247.95999999999998,Low Value
